filepath,class_label,width,height,filesize_bytes,format,phash,group_id,duplicate_type,split
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_061.jpg,leaf_minnor,3024,4032,1208978,JPEG,dd7f0284d332898f,767,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_062.jpg,leaf_minnor,3024,4032,1262217,JPEG,dd6e22ca531289af,768,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_063.jpg,leaf_minnor,3024,4032,1219963,JPEG,8b7c0d807633bae3,769,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_065.jpg,leaf_minnor,3024,4032,1213062,JPEG,cb7c0d807613bae3,769,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_066.jpg,leaf_minnor,3024,4032,1229185,JPEG,8b7c0d80765fbaa1,770,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_067.jpg,leaf_minnor,3024,4032,1226162,JPEG,cb7d0d807433bae1,769,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_068.jpg,leaf_minnor,3024,4032,1257290,JPEG,cff80d807436b2e5,771,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_069.jpg,leaf_minnor,3024,4032,1242297,JPEG,dcf80d817436b4e3,772,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_070.jpg,leaf_minnor,3024,4032,1213323,JPEG,dcf01d817436b4e3,772,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_071.jpg,leaf_minnor,3024,4032,1101562,JPEG,ef29a0a90d0e8fa7,773,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_072.jpg,leaf_minnor,3024,4032,1117795,JPEG,ef29a0a90d0eafa6,773,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_074.jpg,leaf_minnor,3024,4032,1075512,JPEG,ae2da0ad0e0e87f6,774,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_075.jpg,leaf_minnor,3024,4032,1086094,JPEG,ae2da0bc0e0aa7f6,774,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_076.jpg,leaf_minnor,3024,4032,1070749,JPEG,ee25a0bc068eb7f0,775,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_078.jpg,leaf_minnor,3024,4032,1249776,JPEG,ee2da0bc0c0ea7f4,776,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_079.jpg,leaf_minnor,3024,4032,1252471,JPEG,ee29a0ad0d0a8fb7,773,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_080.jpg,leaf_minnor,3024,4032,1274392,JPEG,cc2b22e9191a8faf,777,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_081.jpg,leaf_minnor,3024,4032,1270993,JPEG,c97a02fb1b11ade1,778,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_082.jpg,leaf_minnor,3024,4032,1255102,JPEG,9a5e562886f2cb74,779,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_083.jpg,leaf_minnor,3024,4032,1274745,JPEG,9a5e562886e2cb76,779,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_084.jpg,leaf_minnor,3024,4032,1275890,JPEG,9a5e363996631175,780,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_085.jpg,leaf_minnor,3024,4032,1258694,JPEG,9e56360996e35974,781,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_086.jpg,leaf_minnor,3024,4032,1231130,JPEG,8ad2322d96f35876,782,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_087.jpg,leaf_minnor,3024,4032,1206737,JPEG,9a5a3229d6735876,783,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_088.jpg,leaf_minnor,3024,4032,1263557,JPEG,8b9f2789a16b1b4c,784,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_089.jpg,leaf_minnor,4284,5712,1360064,JPEG,d6f4b78438c8e14b,785,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_092.jpg,leaf_minnor,4284,5712,1365305,JPEG,def0b38538c8e14b,785,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_093.jpg,leaf_minnor,4284,5712,1378340,JPEG,d6f4b185a8c8e16b,786,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_094.jpg,leaf_minnor,4284,5712,1379537,JPEG,d6f4b38528c8e16b,785,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_095.jpg,leaf_minnor,4284,5712,1371303,JPEG,d6f6b38438c8e14b,785,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_096.jpg,leaf_minnor,4284,5712,1366044,JPEG,d0f6f784b8c8c14b,787,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_097.jpg,leaf_minnor,4284,5712,1388367,JPEG,d8f4f78438ca416b,788,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_098.jpg,leaf_minnor,4284,5712,1368932,JPEG,d8f7e584b8ca4163,789,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_099.jpg,leaf_minnor,4284,5712,1389375,JPEG,d8f76584b8ea4163,789,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_100.jpg,leaf_minnor,4284,5712,1369250,JPEG,d8f77584bce34061,790,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_101.jpg,leaf_minnor,4284,5712,1357771,JPEG,d8f76784bce36021,790,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_102.jpg,leaf_minnor,4284,5712,1361771,JPEG,d8f66784ace2e063,791,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_103.jpg,leaf_minnor,4284,5712,1349648,JPEG,d8f26784bce1e063,791,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_104.jpg,leaf_minnor,4284,5712,1372433,JPEG,d8f2e6c0ace1e263,792,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_105.jpg,leaf_minnor,4284,5712,1362468,JPEG,d8d266c4bce9e063,793,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_106.jpg,leaf_minnor,4284,5712,1392048,JPEG,ccf367d4bce16021,794,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_107.jpg,leaf_minnor,4284,5712,1407301,JPEG,ccf3a7d437e17001,795,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_109.jpg,leaf_minnor,4284,5712,1384092,JPEG,ccd3e7d437e17001,795,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_110.jpg,leaf_minnor,4284,5712,1337268,JPEG,ccf323d637e17021,795,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_111.jpg,leaf_minnor,4284,5712,1362642,JPEG,d8f7678c3ce06461,796,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_112.jpg,leaf_minnor,3024,4032,1239936,JPEG,ced135860de77461,797,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_113.jpg,leaf_minnor,4284,5712,1072103,JPEG,e48d93f1f995b011,798,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_114.jpg,leaf_minnor,4284,5712,1068596,JPEG,e68599f1fcf1b010,799,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_115.jpg,leaf_minnor,4284,5712,1081821,JPEG,e68599f1f8f1b014,799,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_116.jpg,leaf_minnor,4284,5712,1081610,JPEG,e68d99f1fcb1b004,799,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_117.jpg,leaf_minnor,4284,5712,1076572,JPEG,e68d9bb1f095b214,800,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_118.jpg,leaf_minnor,4284,5712,1074251,JPEG,e68999b3f4b3b204,801,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_119.jpg,leaf_minnor,4284,5712,1083835,JPEG,e68d99b3e4a7b204,801,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_120.jpg,leaf_minnor,4284,5712,1030324,JPEG,f68e99b3e4a3b204,802,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_121.jpg,leaf_minnor,4284,5712,1030277,JPEG,f68e99b3e6a38424,803,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_122.jpg,leaf_minnor,4284,5712,1072513,JPEG,f69cd1620c4bf0ad,804,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_123.jpg,leaf_minnor,4284,5712,1080091,JPEG,f69cf2620c43f0ad,804,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_124.jpg,leaf_minnor,4284,5712,1081190,JPEG,ee98f2620c43f1ad,805,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_126.jpg,leaf_minnor,3024,4032,906154,JPEG,f69cd1620c5bf1a4,804,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_127.jpg,leaf_minnor,3024,4032,900534,JPEG,f79cd16a0c59f0a4,806,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_128.jpg,leaf_minnor,3024,4032,898976,JPEG,fe9cd1620c5bf0a4,804,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_129.jpg,leaf_minnor,3024,4032,900497,JPEG,f698f2620c0bf1ad,805,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_130.jpg,leaf_minnor,3024,4032,870455,JPEG,d698f06a0c0bf1f5,807,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_131.jpg,leaf_minnor,3024,4032,903826,JPEG,d499f26a0c03f1f5,807,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_132.jpg,leaf_minnor,3024,4032,906524,JPEG,d499fa6a0c03f2d5,808,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_133.jpg,leaf_minnor,3024,4032,877393,JPEG,c499fa6a0c03f3d5,808,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_134.jpg,leaf_minnor,3024,4032,875592,JPEG,c499fa6b0c03f395,808,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_135.jpg,leaf_minnor,3024,4032,856311,JPEG,c499fa6b0c02f3d5,808,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_136.jpg,leaf_minnor,3024,4032,855521,JPEG,c499fa6d0c82f355,809,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_137.jpg,leaf_minnor,3024,4032,884588,JPEG,c099fb6d0c83f354,809,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_138.jpg,leaf_minnor,3024,4032,874830,JPEG,c099fb6d08a3d754,810,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_139.jpg,leaf_minnor,3024,4032,884442,JPEG,e099bb6d08a3d754,810,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_140.jpg,leaf_minnor,3024,4032,933429,JPEG,d098bb6d0ca3f554,811,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_141.jpg,leaf_minnor,3024,4032,954333,JPEG,d698bb690ea1f154,812,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_142.jpg,leaf_minnor,3024,4032,955888,JPEG,d68cfb690e21f0d4,813,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_143.jpg,leaf_minnor,3024,4032,956438,JPEG,d78cf8690e29f0d4,813,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_144.jpg,leaf_minnor,3024,4032,915728,JPEG,d78ef8690e09f0d4,814,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_145.jpg,leaf_minnor,3024,4032,932905,JPEG,d78ed82b0e43f0d4,815,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_146.jpg,leaf_minnor,3024,4032,942654,JPEG,d79cd82b0e0af2d4,816,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_147.jpg,leaf_minnor,3024,4032,928132,JPEG,f79cd06a0c4af29c,817,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_148.jpg,leaf_minnor,3024,4032,967926,JPEG,d78ed02a0e4bf0d6,815,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_149.jpg,leaf_minnor,3024,4032,937849,JPEG,d78fd02a0e4bf096,818,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_150.jpg,leaf_minnor,3024,4032,928659,JPEG,f78ed1320c4bf0d4,819,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_151.jpg,leaf_minnor,3024,4032,906657,JPEG,b78f91320e4bf0d4,819,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_152.jpg,leaf_minnor,3024,4032,917967,JPEG,b78f903a0e4bf0d4,820,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_153.jpg,leaf_minnor,3024,4032,927249,JPEG,f38f91300e4bf0d6,821,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_155.jpg,leaf_minnor,3024,4032,930231,JPEG,f38794100e4bf9d6,822,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_156.jpg,leaf_minnor,3024,4032,929413,JPEG,f3879418067bf8c6,823,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_157.jpg,leaf_minnor,3024,4032,939421,JPEG,f68e91714e5af0c4,824,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_158.jpg,leaf_minnor,3024,4032,951216,JPEG,f69c91730c4af394,825,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_159.jpg,leaf_minnor,3024,4032,942745,JPEG,ecbc93121948e7f4,826,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_160.jpg,leaf_minnor,3024,4032,912131,JPEG,ecac91921a69e7e4,827,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_161.jpg,leaf_minnor,3024,4032,910396,JPEG,e694d19a1a0de6f2,828,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_162.jpg,leaf_minnor,3024,4032,958062,JPEG,d698d16a0c4ff394,829,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_163.jpg,leaf_minnor,3024,4032,953927,JPEG,d698d16a0c4bf39c,829,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_164.jpg,leaf_minnor,3024,4032,923103,JPEG,d79cd16a0c4bf09c,817,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_165.jpg,leaf_minnor,3024,4032,907113,JPEG,f69cf06a0c4af09d,817,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_166.jpg,leaf_minnor,3024,4032,896299,JPEG,f79dd16a0c4af08c,817,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_167.jpg,leaf_minnor,3024,4032,907536,JPEG,f79df02a0c62f095,830,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_168.jpg,leaf_minnor,3024,4032,912267,JPEG,e79dd92a0c62f08d,831,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_169.jpg,leaf_minnor,3024,4032,906319,JPEG,c499fb6a0c62f299,832,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_170.jpg,leaf_minnor,3024,4032,881828,JPEG,c698fb2b0c63f291,833,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_171.jpg,leaf_minnor,3024,4032,901632,JPEG,d698fb290c63f294,833,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_172.jpg,leaf_minnor,3024,4032,920458,JPEG,d68cb9290ee1fa94,834,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_173.jpg,leaf_minnor,3024,4032,941802,JPEG,d698bb290ce1f29c,835,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_174.jpg,leaf_minnor,3024,4032,934656,JPEG,d298bb250ee1f19c,836,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_175.jpg,leaf_minnor,3024,4032,917715,JPEG,d29cb9250ee1f89c,836,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_176.jpg,leaf_minnor,3024,4032,922234,JPEG,d28cbd2506e1f8dc,837,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_177.jpg,leaf_minnor,3024,4032,924047,JPEG,d29cbd250ee1d15c,838,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_178.jpg,leaf_minnor,3024,4032,922859,JPEG,d29caf250ee1d15c,838,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_179.jpg,leaf_minnor,3024,4032,930329,JPEG,d69cb9290ee1f05c,839,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_180.jpg,leaf_minnor,3024,4032,930137,JPEG,f78df92a0e22f205,840,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_181.jpg,leaf_minnor,3024,4032,866816,JPEG,b38798184679f2d5,841,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_182.jpg,leaf_minnor,3024,4032,857268,JPEG,e68f91300e6bf2d4,842,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_183.jpg,leaf_minnor,3024,4032,849231,JPEG,f68e91310c7bf294,843,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_184.jpg,leaf_minnor,3024,4032,828788,JPEG,e69eb3310c72f48c,844,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_185.jpg,leaf_minnor,3024,4032,821619,JPEG,e68e91314e72f487,845,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_186.jpg,leaf_minnor,3024,4032,868492,JPEG,f38e9d110673f886,846,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_187.jpg,leaf_minnor,3024,4032,857866,JPEG,f38e9d110673b88e,846,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_188.jpg,leaf_minnor,3024,4032,852260,JPEG,f38e85310e73f886,846,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_189.jpg,leaf_minnor,3024,4032,860924,JPEG,f69e91330c52f394,825,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_190.jpg,leaf_minnor,3024,4032,910077,JPEG,f79d91320e4bf094,847,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_191.jpg,leaf_minnor,3024,4032,893230,JPEG,e69df1620c42f29d,848,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_192.jpg,leaf_minnor,3024,4032,884231,JPEG,e499fa6a0d42f299,832,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_193.jpg,leaf_minnor,4284,5712,1563592,JPEG,cc9633c2f859c63c,849,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_196.jpg,leaf_minnor,3024,4032,1290929,JPEG,c69231c2f85ec63e,850,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_197.jpg,leaf_minnor,3024,4032,1304576,JPEG,c69231c2fe1e863e,850,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_199.jpg,leaf_minnor,3024,4032,1287665,JPEG,ce9231c2fc5e863c,850,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_201.jpg,leaf_minnor,3024,4032,1301173,JPEG,c68231c2fe5cc63e,850,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_202.jpg,leaf_minnor,3024,4032,1301747,JPEG,c6c231e3f858c2be,851,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_203.jpg,leaf_minnor,3024,4032,1304667,JPEG,c6c239e1ea58c2ee,852,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_204.jpg,leaf_minnor,3024,4032,1325652,JPEG,cec231c3ec18c6be,853,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_205.jpg,leaf_minnor,3024,4032,1332741,JPEG,c6c239c1ee1cc2be,854,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_206.jpg,leaf_minnor,3024,4032,1323035,JPEG,c2c238c1ef1cc3be,854,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_207.jpg,leaf_minnor,3024,4032,1314571,JPEG,c3c238d0ef1cc1af,855,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_208.jpg,leaf_minnor,3024,4032,1301315,JPEG,c3c238d1e71cc1af,855,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_210.jpg,leaf_minnor,3024,4032,1320060,JPEG,c3c2bc90e50fc1af,856,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_211.jpg,leaf_minnor,3024,4032,1299448,JPEG,83839811ed0fc3bf,857,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_212.jpg,leaf_minnor,3024,4032,1298544,JPEG,87829811ee0fe3be,858,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_213.jpg,leaf_minnor,3024,4032,1397838,JPEG,c68231c3ef1cc2be,854,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_214.jpg,leaf_minnor,3024,4032,1392846,JPEG,8e8331c6fc11acbd,859,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_215.jpg,leaf_minnor,3024,4032,1324497,JPEG,c6aa31c67c16a63d,860,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_216.jpg,leaf_minnor,3024,4032,1304156,JPEG,c4a931c7e81ace3e,861,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_217.jpg,leaf_minnor,3024,4032,1319173,JPEG,cca331cfe810ce3e,862,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_218.jpg,leaf_minnor,3024,4032,1312012,JPEG,cca931c5e81ace3e,861,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\leaf_minnor\leaf_minor_219.jpg,leaf_minnor,3024,4032,1306573,JPEG,c6a93145ec03cf2f,863,none,train
